0f 0d 1f 16 01 
0f 0d 1f 16 27 
0f 0d 1f 1b 10 
0f 0d 1f 1b 16 
0f 0d 1f 1b 18 
0f 0d 1f 1c 10 
0f 0d 1f 24 10 
0f 0d 20 02 08 
0f 0d 20 02 11 
0f 0d 20 02 1a 
0f 0d 20 02 1f 
0f 0d 20 03 18 
0f 0d 20 09 01 
0f 0d 20 09 0a 
0f 0d 20 09 11 
0f 0d 20 09 19 
0f 0d 20 09 1a 
0f 0d 20 0a 01 
0f 0d 20 0a 08 
0f 0d 20 0a 0a 
0f 0d 20 0a 11 
0f 0d 20 0a 19 
0f 0d 20 0a 1a 
0f 0d 20 0c 19 
0f 0d 20 13 01 
0f 0d 20 13 08 
0f 0d 20 13 10 
0f 0d 20 13 11 
0f 0d 20 13 19 
0f 0d 20 13 1a 
0f 0d 20 13 25 
0f 0d 20 15 01 
0f 0d 20 15 10 
0f 0d 20 15 11 
0f 0d 20 16 08 
0f 0d 20 16 0a 
0f 0d 20 16 10 
0f 0d 20 16 11 
0f 0d 20 16 1a 
0f 0d 20 1c 10 
0f 0d 20 1c 1f 
0f 0d 20 1d 01 
0f 0d 20 1d 18 
0f 0d 20 
0f 0d 27 02 08 
0f 0d 27 02 09 
0f 0d 27 02 11 
0f 0d 27 02 1f 
0f 0d 27 03 19 
0f 0d 27 09 08 
0f 0d 27 09 0a 
0f 0d 27 09 1f 
0f 0d 27 0a 01 
0f 0d 27 0a 0a 
0f 0d 27 0a 10 
0f 0d 27 0a 18 
0f 0d 27 0a 19 
0f 0d 27 0b 10 
0f 0d 27 0b 18 
0f 0d 27 0b 1a 
0f 0d 27 13 01 
0f 0d 27 13 09 
0f 0d 27 14 18 
0f 0d 27 15 09 
0f 0d 27 15 1f 
0f 0d 27 16 09 
0f 0d 27 16 1f 
0f 0d 27 1b 01 
0f 0d 27 1b 10 
0f 0d 27 1b 18 
0f 0d 27 1b 1a 
0f 0d 27 1c 10 
0f 0d 27 1d 10 
0f 0d 27 1d 17 
0f 0d 27 1d 18 
0f 13 01 04 10 
0f 13 01 04 27 
0f 13 01 0a 02 
0f 13 01 0a 06 
0f 13 01 0a 16 
0f 13 01 0a 18 
0f 13 01 0a 20 
0f 13 01 0a 27 
0f 13 01 0b 18 
0f 13 01 0c 10 
0f 13 01 0c 27 
0f 13 01 0d 27 
0f 13 01 10 0a 
0f 13 01 10 18 
0f 13 01 10 27 
0f 13 01 16 00 
0f 13 01 16 19 
0f 13 01 16 20 
0f 13 01 17 06 
0f 13 01 17 18 
0f 13 01 17 20 
0f 13 01 1b 18 
0f 13 01 1d 06 
0f 13 01 1e 18 
0f 13 01 24 18 
0f 13 01 25 09 
0f 13 01 25 18 
0f 13 01 25 27 
0f 13 02 03 18 
0f 13 02 0a 01 
0f 13 02 0a 08 
0f 13 02 0a 1f 
0f 13 02 0a 27 
0f 13 02 0d 18 
0f 13 02 0d 20 
0f 13 02 10 18 
0f 13 02 15 18 
0f 13 02 16 18 
0f 13 02 1d 20 
0f 13 02 1e 20 
0f 13 08 0a 02 
0f 13 08 0a 10 
0f 13 08 0a 1f 
0f 13 08 0b 16 
0f 13 08 10 19 
0f 13 08 16 01 
0f 13 08 16 19 
0f 13 08 17 01 
0f 13 08 17 19 
0f 13 08 1e 1f 
0f 13 08 25 20 
0f 13 09 0d 27 
0f 13 09 15 27 
0f 13 09 17 00 
0f 13 09 1d 10 
0f 13 09 1e 18 
0f 13 09 25 01 
0f 13 0a 04 
0f 13 0a 14 
0f 13 0a 17 01 
0f 13 0a 17 10 
0f 13 0a 17 27 
0f 13 0b 04 
0f 13 0b 0a 00 
0f 13 10 04 01 
0f 13 10 04 18 
0f 13 10 0b 16 
0f 13 10 0b 27 
0f 13 10 0c 01 
0f 13 10 14 27 
0f 13 10 15 20 
0f 13 10 16 20 
0f 13 10 17 01 
0f 13 10 17 20 
0f 13 10 1b 1f 
0f 13 10 1d 09 
0f 13 11 14 
0f 13 11 15 10 
0f 13 11 16 08 
0f 13 11 16 10 
0f 13 11 17 10 
0f 13 11 1b 1f 
0f 13 11 1e 10 
0f 13 11 1e 27 
0f 13 11 24 1f 
0f 13 11 25 16 
0f 13 16 03 01 
0f 13 16 03 18 
0f 13 16 04 01 
0f 13 16 04 18 
0f 13 16 0b 08 
0f 13 16 0b 10 
0f 13 16 0b 11 
0f 13 16 0d 20 
0f 13 16 10 18 
0f 13 16 16 18 
0f 13 16 17 01 
0f 13 16 17 18 
0f 13 16 1e 11 
0f 13 16 1e 27 
0f 13 16 25 18 
0f 13 17 03 18 
0f 13 17 04 27 
0f 13 17 0a 18 
0f 13 17 0b 18 
0f 13 17 0d 18 
0f 13 17 0d 20 
0f 13 17 10 18 
0f 13 17 16 11 
0f 13 17 16 18 
0f 13 17 17 18 
0f 13 17 1d 27 
0f 13 17 1e 20 
0f 13 18 03 02 
0f 13 18 03 16 
0f 13 18 03 17 
0f 13 18 04 10 
0f 13 18 04 16 
0f 13 18 0a 10 
0f 13 18 0a 17 
0f 13 18 0a 1a 
0f 13 18 0b 17 
0f 13 18 0c 1a 
0f 13 18 0c 20 
0f 13 18 0d 02 
0f 13 18 0d 17 
0f 13 18 0d 1a 
0f 13 18 0d 20 
0f 13 18 10 01 
0f 13 18 10 02 
0f 13 18 10 16 
0f 13 18 10 17 
0f 13 18 10 20 
0f 13 18 10 27 
0f 13 18 14 01 
0f 13 18 16 01 
0f 13 18 16 02 
0f 13 18 16 12 
0f 13 18 16 16 
0f 13 18 16 17 
0f 13 18 1d 17 
0f 13 18 1e 10 
0f 13 18 1e 11 
0f 13 18 1e 17 
0f 13 18 1e 1a 
0f 13 18 1e 20 
0f 13 19 0a 10 
0f 13 19 0a 18 
0f 13 19 0c 27 
0f 13 19 0d 18 
0f 13 19 10 08 
0f 13 19 10 27 
0f 13 19 16 01 
0f 13 19 17 08 
0f 13 19 17 10 
0f 13 19 17 18 
0f 13 19 1e 10 
0f 13 19 1e 27 
0f 13 1f 04 16 
0f 13 1f 04 19 
0f 13 1f 04 20 
0f 13 1f 0a 02 
0f 13 1f 0a 1a 
0f 13 1f 0d 1a 
0f 13 1f 16 01 
0f 13 1f 17 27 
0f 13 1f 1b 10 
0f 13 1f 1b 11 
0f 13 1f 1b 27 
0f 13 1f 1c 20 
0f 13 1f 1e 10 
0f 13 1f 1e 20 
0f 13 1f 1e 27 
0f 13 1f 24 11 
0f 13 1f 24 27 
0f 13 20 0a 01 
0f 13 20 0a 19 
0f 13 20 0a 1a 
0f 13 20 0c 18 
0f 13 20 0d 02 
0f 13 20 0d 16 
0f 13 20 0d 17 
0f 13 20 0d 18 
0f 13 20 0d 1a 
0f 13 20 10 02 
0f 13 20 15 20 
0f 13 20 16 01 
0f 13 20 16 1f 
0f 13 20 16 20 
0f 13 20 16 27 
0f 13 20 17 02 
0f 13 20 17 08 
0f 13 20 17 16 
0f 13 20 17 17 
0f 13 20 17 19 
0f 13 20 17 1f 
0f 13 20 17 20 
0f 13 20 17 27 
0f 13 20 1c 0a 
0f 13 20 1c 27 
0f 13 20 1d 02 
0f 13 20 1d 27 
0f 13 20 1e 02 
0f 13 20 1e 17 
0f 13 20 1e 1f 
0f 13 20 1e 27 
0f 13 20 25 27 
0f 13 27 03 01 
0f 13 27 04 01 
0f 13 27 04 09 
0f 13 27 0a 01 
0f 13 27 0a 02 
0f 13 27 0a 10 
0f 13 27 0b 10 
0f 13 27 0c 01 
0f 13 27 0c 19 
0f 13 27 0c 1a 
0f 13 27 0d 01 
0f 13 27 0d 09 
0f 13 27 10 01 
0f 13 27 10 08 
0f 13 27 10 18 
0f 13 27 10 19 
0f 13 27 15 09 
0f 13 27 16 0a 
0f 13 27 17 08 
0f 13 27 17 0a 
0f 13 27 17 1f 
0f 13 27 1b 1f 
0f 13 27 1d 17 
0f 13 27 1e 08 
0f 13 27 1e 10 
0f 13 27 1e 11 
0f 13 27 1e 16 
0f 13 27 1e 19 
0f 13 27 1e 1f 
0f 13 27 24 1f 
0f 13 27 25 01 
0f 14 01 0d 19 
0f 14 01 10 08 
0f 14 01 10 0a 
0f 14 01 10 10 
0f 14 01 10 18 
0f 14 01 11 16 
0f 14 01 11 1f 
0f 14 01 12 18 
0f 14 01 15 18 
0f 14 01 15 1f 
0f 14 01 16 27 
0f 14 01 24 
0f 14 02 03 
0f 14 02 1d 20 
0f 14 02 24 
0f 14 02 25 
0f 14 08 0b 
0f 14 08 10 01 
0f 14 08 10 19 
0f 14 08 1d 
0f 14 08 24 
0f 14 09 0b 
0f 14 09 10 00 
0f 14 09 15 1f 
0f 14 09 15 27 
0f 14 09 17 00 
0f 14 09 17 27 
0f 14 09 1d 
0f 14 09 25 
0f 14 0a 03 
0f 14 0a 0b 
0f 14 0a 0c 
0f 14 0a 1b 
0f 14 0a 1d 
0f 14 0a 25 
0f 14 0b 03 
0f 14 0b 0b 
0f 14 0b 1d 
0f 14 0b 25 
0f 14 11 04 
0f 14 11 0b 
0f 14 11 10 10 
0f 14 11 11 
0f 14 11 12 10 
0f 14 11 14 10 
0f 14 11 16 10 
0f 14 11 17 10 
0f 14 11 1b 
0f 14 11 1d 
0f 14 11 1e 
0f 14 11 24 
0f 14 11 25 
0f 14 16 10 01 
0f 14 16 10 18 
0f 14 16 11 11 
0f 14 16 11 18 
0f 14 16 14 01 
0f 14 16 1d 20 
0f 14 16 24 
0f 14 16 25 
0f 14 17 10 18 
0f 14 17 14 18 
0f 14 18 04 
0f 14 18 0c 27 
0f 14 18 0d 27 
0f 14 18 10 01 
0f 14 18 10 10 
0f 14 18 10 16 
0f 14 18 10 17 
0f 14 18 10 1a 
0f 14 18 10 1b 
0f 14 18 11 16 
0f 14 18 12 01 
0f 14 18 13 01 
0f 14 18 13 27 
0f 14 18 15 01 
0f 14 18 15 20 
0f 14 18 15 27 
0f 14 18 17 20 
0f 14 19 0b 
0f 14 19 0c 27 
0f 14 19 0d 01 
0f 14 19 10 08 
0f 14 19 10 10 
0f 14 19 10 18 
0f 14 19 13 01 
0f 14 19 15 27 
0f 14 19 1b 27 
0f 14 19 1c 01 
0f 14 19 1d 
0f 14 20 10 01 
0f 14 20 10 0a 
0f 14 20 10 11 
0f 14 20 10 19 
0f 14 20 10 1a 
0f 14 20 11 18 
0f 14 20 12 10 
0f 14 20 15 18 
0f 14 20 16 10 
0f 14 20 17 0a 
0f 14 20 17 10 
0f 14 20 17 18 
0f 14 20 1d 02 
0f 14 20 1d 16 
0f 14 27 0c 18 
0f 14 27 0c 19 
0f 14 27 0d 18 
0f 14 27 10 08 
0f 14 27 10 0a 
0f 14 27 10 1f 
0f 14 27 12 10 
0f 14 27 15 09 
0f 14 27 15 10 
0f 14 27 15 18 
0f 14 27 15 19 
0f 14 27 16 09 
0f 14 27 17 09 
0f 14 27 17 10 
0f 14 27 17 1f 
0f 14 27 1b 19 
0f 15 01 03 0c 
0f 15 01 03 27 
0f 15 01 04 18 
0f 15 01 0a 00 
0f 15 01 0a 07 
0f 15 01 0a 18 
0f 15 01 0a 19 
0f 15 01 0a 20 
0f 15 01 0b 18 
0f 15 01 0c 18 
0f 15 01 0c 1f 
0f 15 01 0c 27 
0f 15 01 0d 18 
0f 15 01 10 18 
0f 15 01 10 19 
0f 15 01 10 1f 
0f 15 01 11 08 
0f 15 01 11 0a 
0f 15 01 11 10 
0f 15 01 11 18 
0f 15 01 14 18 
0f 15 01 1b 27 
0f 15 01 1d 00 
0f 15 01 1d 10 
0f 15 01 1d 1f 
0f 15 01 1e 00 
0f 15 01 1e 1f 
0f 15 01 25 27 
0f 15 02 04 18 
0f 15 02 0a 18 
0f 15 02 0a 20 
0f 15 02 0b 00 
0f 15 02 0c 10 
0f 15 02 0d 18 
0f 15 02 12 20 
0f 15 02 1b 01 
0f 15 02 1d 00 
0f 15 02 24 
0f 15 08 0a 18 
0f 15 08 0c 11 
0f 15 08 0d 18 
0f 15 08 11 10 
0f 15 08 11 18 
0f 15 08 11 27 
0f 15 08 1b 16 
0f 15 08 1b 18 
0f 15 08 1b 19 
0f 15 08 1c 1f 
0f 15 08 1d 27 
0f 15 08 1e 16 
0f 15 08 1e 19 
0f 15 08 1e 1f 
0f 15 08 1e 27 
0f 15 08 24 
0f 15 08 25 18 
0f 15 09 0c 18 
0f 15 09 10 27 
0f 15 09 11 00 
0f 15 09 1d 16 
0f 15 09 1e 18 
0f 15 0a 0a 00 
0f 15 0a 0a 10 
0f 15 0a 11 01 
0f 15 0a 11 10 
0f 15 0a 11 27 
0f 15 0a 1b 00 
0f 15 0a 1b 1f 
0f 15 0a 1b 27 
0f 15 0a 1d 18 
0f 15 0a 1e 08 
0f 15 0a 1e 10 
0f 15 0a 1e 1f 
0f 15 0a 1e 27 
0f 15 0b 1e 20 
0f 15 0b 24 
0f 15 10 04 20 
0f 15 10 0b 16 
0f 15 10 0c 20 
0f 15 10 0d 20 
0f 15 10 10 20 
0f 15 10 11 20 
0f 15 10 12 01 
0f 15 10 12 27 
0f 15 10 1b 20 
0f 15 10 1d 01 
0f 15 10 1d 1f 
0f 15 10 1d 20 
0f 15 11 04 10 
0f 15 11 0c 08 
0f 15 11 0c 10 
0f 15 11 0d 10 
0f 15 11 10 10 
0f 15 11 10 18 
0f 15 11 11 10 
0f 15 11 1b 27 
0f 15 11 1d 10 
0f 15 11 1e 10 
0f 15 11 24 
0f 15 16 0a 18 
0f 15 16 0b 10 
0f 15 16 0d 18 
0f 15 16 10 01 
0f 15 16 11 01 
0f 15 16 11 18 
0f 15 16 12 01 
0f 15 16 12 20 
0f 15 16 1b 08 
0f 15 16 1d 09 
0f 15 16 1e 01 
0f 15 16 1e 08 
0f 15 16 24 
0f 15 17 03 18 
0f 15 17 04 11 
0f 15 17 0a 11 
0f 15 17 0b 18 
0f 15 17 0c 11 
0f 15 17 0c 18 
0f 15 17 0d 11 
0f 15 17 0d 27 
0f 15 17 11 18 
0f 15 17 12 18 
0f 15 17 1b 20 
0f 15 17 24 
0f 15 18 03 17 
0f 15 18 04 01 
0f 15 18 04 02 
0f 15 18 04 12 
0f 15 18 0a 01 
0f 15 18 0a 02 
0f 15 18 0a 08 
0f 15 18 0a 10 
0f 15 18 0a 12 
0f 15 18 0a 16 
0f 15 18 0a 1b 
0f 15 18 0a 20 
0f 15 18 0a 27 
0f 15 18 0b 01 
0f 15 18 0b 17 
0f 15 18 0b 20 
0f 15 18 0c 01 
0f 15 18 0c 09 
0f 15 18 0c 12 
0f 15 18 0c 17 
0f 15 18 0d 01 
0f 15 18 0d 02 
0f 15 18 0d 08 
0f 15 18 0d 12 
0f 15 18 0d 16 
0f 15 18 10 01 
0f 15 18 10 11 
0f 15 18 10 1a 
0f 15 18 10 1b 
0f 15 18 11 01 
0f 15 18 11 10 
0f 15 18 11 16 
0f 15 18 11 17 
0f 15 18 11 1a 
0f 15 18 11 1b 
0f 15 18 12 17 
0f 15 18 12 1a 
0f 15 18 12 20 
0f 15 18 13 17 
0f 15 18 14 01 
0f 15 18 14 27 
0f 15 18 1b 17 
0f 15 18 1b 20 
0f 15 18 1d 01 
0f 15 18 1d 02 
0f 15 18 1d 17 
0f 15 18 1d 20 
0f 15 18 1e 01 
0f 15 18 1e 02 
0f 15 18 1e 08 
0f 15 18 1e 10 
0f 15 18 1e 17 
0f 15 18 1e 1b 
0f 15 18 1e 20 
0f 15 18 1e 27 
0f 15 18 
0f 15 19 0a 01 
0f 15 19 0a 10 
0f 15 19 10 01 
0f 15 19 10 18 
0f 15 19 11 08 
0f 15 19 11 10 
0f 15 19 11 18 
0f 15 19 12 27 
0f 15 19 1b 08 
0f 15 19 1c 01 
0f 15 19 1e 08 
0f 15 19 1e 10 
0f 15 1f 0a 19 
0f 15 1f 0a 26 
0f 15 1f 0b 19 
0f 15 1f 0c 01 
0f 15 1f 10 01 
0f 15 1f 10 27 
0f 15 1f 11 27 
0f 15 1f 1b 0a 
0f 15 1f 1d 01 
0f 15 1f 1d 27 
0f 15 1f 1e 01 
0f 15 1f 1e 0a 
0f 15 1f 1e 27 
0f 15 1f 24 
0f 15 20 03 10 
0f 15 20 03 18 
0f 15 20 04 01 
0f 15 20 04 10 
0f 15 20 04 11 
0f 15 20 0a 02 
0f 15 20 0a 0a 
0f 15 20 0a 18 
0f 15 20 0a 19 
0f 15 20 0b 18 
0f 15 20 0c 01 
0f 15 20 0c 0a 
0f 15 20 0c 10 
0f 15 20 0c 11 
0f 15 20 0d 01 
0f 15 20 0d 10 
0f 15 20 0d 11 
0f 15 20 10 08 
0f 15 20 10 0a 
0f 15 20 10 10 
0f 15 20 10 11 
0f 15 20 10 1a 
0f 15 20 11 01 
0f 15 20 11 0a 
0f 15 20 11 11 
0f 15 20 11 19 
0f 15 20 11 1a 
0f 15 20 12 01 
0f 15 20 12 0a 
0f 15 20 12 10 
0f 15 20 12 1a 
0f 15 20 13 0a 
0f 15 20 13 10 
0f 15 20 13 11 
0f 15 20 13 19 
0f 15 20 13 25 
0f 15 20 14 17 
0f 15 20 1c 09 
0f 15 20 1d 09 
0f 15 20 1d 0a 
0f 15 20 1d 10 
0f 15 20 1d 18 
0f 15 20 1d 19 
0f 15 20 1e 09 
0f 15 20 1e 0a 
0f 15 20 1e 0b 
0f 15 20 1e 11 
0f 15 20 1e 18 
0f 15 20 1e 19 
0f 15 20 25 01 
0f 15 20 25 10 
0f 15 20 25 19 
0f 15 20 
0f 15 27 03 01 
0f 15 27 0a 18 
0f 15 27 0a 26 
0f 15 27 0d 17 
0f 15 27 12 08 
0f 15 27 12 10 
0f 15 27 12 19 
0f 15 27 14 1f 
0f 15 27 1b 01 
0f 15 27 1b 0a 
0f 15 27 1b 11 
0f 15 27 1c 01 
0f 15 27 1e 08 
0f 15 27 1e 0a 
0f 15 27 1e 1f 
0f 15 27 25 02 
0f 15 27 25 08 
0f 15 27 
0f 1b 01 04 09 
0f 1b 01 04 10 
0f 1b 01 0b 10 
0f 1b 01 0c 10 
0f 1b 01 0d 27 
0f 1b 01 12 09 
0f 1b 01 12 18 
0f 1b 01 12 27 
0f 1b 01 13 04 
0f 1b 01 13 09 
0f 1b 01 13 10 
0f 1b 01 13 16 
0f 1b 01 15 27 
0f 1b 01 1e 10 
0f 1b 01 1e 18 
0f 1b 01 1e 19 
0f 1b 01 1f 08 
0f 1b 01 1f 0a 
0f 1b 01 1f 10 
0f 1b 01 1f 18 
0f 1b 01 25 09 
0f 1b 01 25 19 
0f 1b 01 26 10 
0f 1b 01 26 18 
0f 1b 02 04 10 
0f 1b 02 0d 10 
0f 1b 02 12 18 
0f 1b 02 15 01 
0f 1b 02 1c 10 
0f 1b 02 25 10 
0f 1b 08 0c 19 
0f 1b 08 0c 20 
0f 1b 08 12 19 
0f 1b 08 15 01 
0f 1b 08 15 19 
0f 1b 08 15 1f 
0f 1b 08 1e 01 
0f 1b 08 1e 19 
0f 1b 08 1f 01 
0f 1b 08 1f 19 
0f 1b 08 26 19 
0f 1b 09 0b 00 
0f 1b 09 0b 01 
0f 1b 09 0b 18 
0f 1b 09 0c 18 
0f 1b 09 0d 00 
0f 1b 09 0d 10 
0f 1b 09 0d 18 
0f 1b 09 12 00 
0f 1b 09 12 01 
0f 1b 09 13 00 
0f 1b 09 15 0f 
0f 1b 09 1c 27 
0f 1b 09 1e 18 
0f 1b 09 1f 00 
0f 1b 09 1f 01 
0f 1b 09 1f 18 
0f 1b 09 25 01 
0f 1b 09 25 18 
0f 1b 09 26 00 
0f 1b 0a 04 
0f 1b 0a 15 00 
0f 1b 0a 15 1f 
0f 1b 0a 15 27 
0f 1b 0a 1c 10 
0f 1b 0a 1c 27 
0f 1b 0a 1d 01 
0f 1b 0a 1d 10 
0f 1b 0a 1f 01 
0f 1b 0a 1f 10 
0f 1b 0a 1f 27 
0f 1b 0a 26 10 
0f 1b 0a 26 27 
0f 1b 0b 04 
0f 1b 0b 0c 
0f 1b 10 04 01 
0f 1b 10 04 1f 
0f 1b 10 04 20 
0f 1b 10 04 27 
0f 1b 10 0c 01 
0f 1b 10 0c 20 
0f 1b 10 0c 27 
0f 1b 10 0d 09 
0f 1b 10 0d 1f 
0f 1b 10 0d 20 
0f 1b 10 0d 27 
0f 1b 10 12 01 
0f 1b 10 12 02 
0f 1b 10 12 0a 
0f 1b 10 12 1f 
0f 1b 10 12 20 
0f 1b 10 12 27 
0f 1b 10 13 1f 
0f 1b 10 13 27 
0f 1b 10 15 01 
0f 1b 10 15 02 
0f 1b 10 15 0a 
0f 1b 10 15 1e 
0f 1b 10 15 20 
0f 1b 10 1c 01 
0f 1b 10 1c 12 
0f 1b 10 1c 1e 
0f 1b 10 1c 1f 
0f 1b 10 1c 27 
0f 1b 10 1e 01 
0f 1b 10 1e 02 
0f 1b 10 1e 0a 
0f 1b 10 1e 19 
0f 1b 10 1e 1e 
0f 1b 10 1f 01 
0f 1b 10 1f 0a 
0f 1b 10 1f 12 
0f 1b 10 1f 18 
0f 1b 10 1f 19 
0f 1b 10 1f 1e 
0f 1b 10 25 1f 
0f 1b 10 25 27 
0f 1b 10 26 01 
0f 1b 10 26 0a 
0f 1b 10 26 1f 
0f 1b 10 26 20 
0f 1b 10 26 27 
0f 1b 11 03 09 
0f 1b 11 13 1f 
0f 1b 11 15 27 
0f 1b 11 1e 10 
0f 1b 11 1e 27 
0f 1b 11 1f 10 
0f 1b 16 0d 1f 
0f 1b 16 12 18 
0f 1b 16 14 01 
0f 1b 16 15 08 
0f 1b 16 1e 01 
0f 1b 16 1e 08 
0f 1b 16 1f 01 
0f 1b 16 1f 18 
0f 1b 17 0b 
0f 1b 17 0d 20 
0f 1b 17 12 18 
0f 1b 17 15 20 
0f 1b 17 1e 10 
0f 1b 17 1f 18 
0f 1b 17 26 18 
0f 1b 18 03 09 
0f 1b 18 0c 27 
0f 1b 18 0d 1d 
0f 1b 18 0d 27 
0f 1b 18 13 1d 
0f 1b 18 15 08 
0f 1b 18 1c 01 
0f 1b 18 1c 1b 
0f 1b 18 1c 27 
0f 1b 18 1d 1b 
0f 1b 18 1d 20 
0f 1b 18 1e 01 
0f 1b 18 1e 1b 
0f 1b 18 1e 20 
0f 1b 19 0b 
0f 1b 19 0c 08 
0f 1b 19 0c 27 
0f 1b 19 12 08 
0f 1b 19 12 27 
0f 1b 19 14 27 
0f 1b 19 15 08 
0f 1b 19 1c 27 
0f 1b 19 1d 18 
0f 1b 19 1e 01 
0f 1b 19 1e 18 
0f 1b 19 1f 08 
0f 1b 19 1f 10 
0f 1b 19 1f 18 
0f 1b 19 25 01 
0f 1b 19 26 08 
0f 1b 1f 04 11 
0f 1b 1f 0c 26 
0f 1b 1f 0d 10 
0f 1b 1f 0d 16 
0f 1b 1f 0d 18 
0f 1b 1f 13 10 
0f 1b 1f 13 11 
0f 1b 1f 13 27 
0f 1b 1f 15 0a 
0f 1b 1f 1c 01 
0f 1b 1f 1c 10 
0f 1b 1f 1e 10 
0f 1b 1f 1e 27 
0f 1b 1f 1f 27 
0f 1b 1f 25 10 
0f 1b 1f 25 20 
0f 1b 1f 25 26 
0f 1b 1f 26 10 
0f 1b 20 03 09 
0f 1b 20 04 01 
0f 1b 20 04 10 
0f 1b 20 04 1f 
0f 1b 20 0c 08 
0f 1b 20 0c 10 
0f 1b 20 0d 0a 
0f 1b 20 0d 10 
0f 1b 20 0d 17 
0f 1b 20 12 18 
0f 1b 20 13 10 
0f 1b 20 15 10 
0f 1b 20 15 11 
0f 1b 20 15 17 
0f 1b 20 1e 0a 
0f 1b 20 1e 1a 
0f 1b 20 1e 20 
0f 1b 20 1f 01 
0f 1b 20 1f 02 
0f 1b 20 1f 08 
0f 1b 20 1f 0a 
0f 1b 20 1f 1a 
0f 1b 20 1f 20 
0f 1b 20 25 1f 
0f 1b 20 26 10 
0f 1b 27 04 01 
0f 1b 27 04 10 
0f 1b 27 04 18 
0f 1b 27 0c 10 
0f 1b 27 0c 18 
0f 1b 27 0c 19 
0f 1b 27 0d 01 
0f 1b 27 0d 10 
0f 1b 27 0d 18 
0f 1b 27 0d 1a 
0f 1b 27 12 01 
0f 1b 27 12 08 
0f 1b 27 12 18 
0f 1b 27 12 19 
0f 1b 27 13 1f 
0f 1b 27 14 19 
0f 1b 27 15 01 
0f 1b 27 15 08 
0f 1b 27 15 11 
0f 1b 27 15 18 
0f 1b 27 15 19 
0f 1b 27 1c 10 
0f 1b 27 1e 08 
0f 1b 27 1e 11 
0f 1b 27 1e 1f 
0f 1b 27 1f 08 
0f 1b 27 1f 0a 
0f 1b 27 1f 1f 
0f 1b 27 25 10 
0f 1b 27 25 24 
0f 1b 27 26 0a 
0f 1b 27 26 10 
0f 1b 27 26 18 
0f 1c 01 03 10 
0f 1c 01 03 1f 
0f 1c 01 0b 10 
0f 1c 01 0c 10 
0f 1c 01 0c 20 
0f 1c 01 18 08 
0f 1c 01 18 0a 
0f 1c 01 18 10 
0f 1c 01 18 18 
0f 1c 01 19 10 
0f 1c 01 19 16 
0f 1c 01 1a 10 
0f 1c 01 1a 16 
0f 1c 01 1a 18 
0f 1c 01 1a 1f 
0f 1c 01 1e 27 
0f 1c 01 1f 00 
0f 1c 01 1f 1f 
0f 1c 01 25 10 
0f 1c 01 25 1f 
0f 1c 02 04 10 
0f 1c 02 0b 10 
0f 1c 02 0c 10 
0f 1c 02 19 10 
0f 1c 02 1a 10 
0f 1c 02 24 10 
0f 1c 02 25 10 
0f 1c 08 18 01 
0f 1c 08 18 19 
0f 1c 08 1f 0a 
0f 1c 08 1f 10 
0f 1c 08 1f 19 
0f 1c 08 1f 1f 
0f 1c 08 1f 20 
0f 1c 08 1f 27 
0f 1c 08 25 10 
0f 1c 09 18 00 
0f 1c 09 1a 27 
0f 1c 09 1f 18 
0f 1c 09 25 1f 
0f 1c 0a 0d 
0f 1c 0a 13 20 
0f 1c 0a 14 
0f 1c 0a 18 00 
0f 1c 0a 1f 0f 
0f 1c 0b 0d 
0f 1c 0b 1f 20 
0f 1c 10 03 01 
0f 1c 10 03 1f 
0f 1c 10 04 0a 
0f 1c 10 04 1e 
0f 1c 10 04 1f 
0f 1c 10 0c 01 
0f 1c 10 0c 0a 
0f 1c 10 0d 08 
0f 1c 10 0d 20 
0f 1c 10 13 0a 
0f 1c 10 13 1f 
0f 1c 10 15 01 
0f 1c 10 15 02 
0f 1c 10 15 0a 
0f 1c 10 18 01 
0f 1c 10 18 0a 
0f 1c 10 18 12 
0f 1c 10 18 18 
0f 1c 10 18 19 
0f 1c 10 18 1e 
0f 1c 10 19 01 
0f 1c 10 19 0a 
0f 1c 10 19 12 
0f 1c 10 19 1e 
0f 1c 10 19 1f 
0f 1c 10 19 27 
0f 1c 10 1a 01 
0f 1c 10 1a 12 
0f 1c 10 1a 1e 
0f 1c 10 1a 1f 
0f 1c 10 1a 27 
0f 1c 10 1d 01 
0f 1c 10 1d 0a 
0f 1c 10 1d 13 
0f 1c 10 1d 19 
0f 1c 10 1e 1f 
0f 1c 10 1e 27 
0f 1c 10 1f 02 
0f 1c 10 1f 0a 
0f 1c 10 1f 12 
0f 1c 10 1f 19 
0f 1c 10 24 01 
0f 1c 10 24 0a 
0f 1c 10 24 1e 
0f 1c 10 24 1f 
0f 1c 10 25 01 
0f 1c 10 25 1e 
0f 1c 10 25 1f 
0f 1c 16 04 
0f 1c 16 18 01 
0f 1c 16 18 18 
0f 1c 16 19 01 
0f 1c 16 1d 01 
0f 1c 16 1d 11 
0f 1c 16 1f 01 
0f 1c 16 1f 08 
0f 1c 17 0d 
0f 1c 17 18 18 
0f 1c 17 24 
0f 1c 19 18 08 
0f 1c 19 18 10 
0f 1c 19 18 18 
0f 1c 19 19 27 
0f 1c 19 1c 08 
0f 1c 19 1c 10 
0f 1c 19 1c 18 
0f 1c 19 1f 08 
0f 1c 19 1f 10 
