0f 0b 18 0c 1a 
0f 0b 18 0c 1b 
0f 0b 18 0c 1c 
0f 0b 18 0d 08 
0f 0b 18 0d 09 
0f 0b 18 0d 0a 
0f 0b 18 0d 10 
0f 0b 18 0d 11 
0f 0b 18 0d 1c 
0f 0b 18 0d 1e 
0f 0b 18 0e 08 
0f 0b 18 0e 09 
0f 0b 18 0e 1a 
0f 0b 18 0f 08 
0f 0b 18 0f 09 
0f 0b 18 0f 0a 
0f 0b 18 0f 0b 
0f 0b 18 0f 11 
0f 0b 18 0f 1c 
0f 0b 18 0f 1d 
0f 0b 18 0f 1e 
0f 0b 18 14 12 
0f 0b 18 14 26 
0f 0b 18 14 
0f 0b 18 15 08 
0f 0b 18 15 09 
0f 0b 18 15 0b 
0f 0b 18 15 10 
0f 0b 18 15 11 
0f 0b 18 15 12 
0f 0b 18 15 16 
0f 0b 18 16 01 
0f 0b 18 16 08 
0f 0b 18 16 10 
0f 0b 18 16 17 
0f 0b 18 16 20 
0f 0b 18 1b 01 
0f 0b 18 1b 08 
0f 0b 18 1b 0b 
0f 0b 18 1b 17 
0f 0b 18 1b 20 
0f 0b 18 1b 
0f 0b 18 1d 02 
0f 0b 18 1d 10 
0f 0b 18 24 02 
0f 0b 18 24 08 
0f 0b 18 24 09 
0f 0b 18 24 0a 
0f 0b 18 24 0b 
0f 0b 18 24 11 
0f 0b 18 24 19 
0f 0b 18 24 1a 
0f 0b 18 24 1c 
0f 0b 18 24 1d 
0f 0b 18 24 1e 
0f 0b 18 24 27 
0f 0b 18 
0f 0b 19 02 02 
0f 0b 19 02 0b 
0f 0b 19 02 1f 
0f 0b 19 02 26 
0f 0b 19 08 01 
0f 0b 19 08 02 
0f 0b 19 08 10 
0f 0b 19 08 12 
0f 0b 19 08 16 
0f 0b 19 08 17 
0f 0b 19 08 18 
0f 0b 19 08 1d 
0f 0b 19 08 1e 
0f 0b 19 08 1f 
0f 0b 19 08 26 
0f 0b 19 0c 10 
0f 0b 19 0c 
0f 0b 19 0d 09 
0f 0b 19 0d 0a 
0f 0b 19 0d 12 
0f 0b 19 0d 1d 
0f 0b 19 0d 1e 
0f 0b 19 0d 1f 
0f 0b 19 0d 26 
0f 0b 19 0e 09 
0f 0b 19 0e 18 
0f 0b 19 0f 02 
0f 0b 19 0f 09 
0f 0b 19 0f 0a 
0f 0b 19 0f 0b 
0f 0b 19 0f 12 
0f 0b 19 0f 16 
0f 0b 19 0f 1d 
0f 0b 19 0f 1e 
0f 0b 19 0f 1f 
0f 0b 19 0f 26 
0f 0b 19 13 08 
0f 0b 19 13 09 
0f 0b 19 13 10 
0f 0b 19 13 12 
0f 0b 19 13 1d 
0f 0b 19 13 1f 
0f 0b 19 13 26 
0f 0b 19 13 27 
0f 0b 19 13 
0f 0b 19 15 08 
0f 0b 19 15 0b 
0f 0b 19 15 
0f 0b 19 1c 08 
0f 0b 19 1c 09 
0f 0b 19 1c 0b 
0f 0b 19 1c 1f 
0f 0b 19 1c 27 
0f 0b 19 24 01 
0f 0b 19 24 02 
0f 0b 19 24 08 
0f 0b 19 24 09 
0f 0b 19 24 0a 
0f 0b 19 24 0b 
0f 0b 19 24 12 
0f 0b 19 24 16 
0f 0b 19 24 17 
0f 0b 19 24 18 
0f 0b 19 24 1d 
0f 0b 19 24 1f 
0f 0b 19 24 26 
0f 0b 19 25 10 
0f 0b 19 25 
0f 0b 1f 02 02 
0f 0b 1f 02 09 
0f 0b 1f 02 12 
0f 0b 1f 02 19 
0f 0b 1f 02 1a 
0f 0b 1f 02 27 
0f 0b 1f 03 12 
0f 0b 1f 03 19 
0f 0b 1f 04 02 
0f 0b 1f 04 0a 
0f 0b 1f 04 0b 
0f 0b 1f 04 11 
0f 0b 1f 04 16 
0f 0b 1f 04 20 
0f 0b 1f 08 01 
0f 0b 1f 08 02 
0f 0b 1f 08 0a 
0f 0b 1f 08 11 
0f 0b 1f 08 12 
0f 0b 1f 08 16 
0f 0b 1f 08 17 
0f 0b 1f 08 18 
0f 0b 1f 08 19 
0f 0b 1f 08 1a 
0f 0b 1f 08 1b 
0f 0b 1f 08 1c 
0f 0b 1f 0c 19 
0f 0b 1f 0c 1b 
0f 0b 1f 0d 0a 
0f 0b 1f 0d 11 
0f 0b 1f 0d 12 
0f 0b 1f 0d 18 
0f 0b 1f 0d 1a 
0f 0b 1f 0d 1b 
0f 0b 1f 0e 01 
0f 0b 1f 0e 09 
0f 0b 1f 0e 16 
0f 0b 1f 0f 02 
0f 0b 1f 0f 08 
0f 0b 1f 0f 0a 
0f 0b 1f 0f 0b 
0f 0b 1f 0f 11 
0f 0b 1f 0f 12 
0f 0b 1f 0f 16 
0f 0b 1f 0f 17 
0f 0b 1f 0f 18 
0f 0b 1f 0f 19 
0f 0b 1f 0f 1a 
0f 0b 1f 0f 1b 
0f 0b 1f 0f 1c 
0f 0b 1f 13 02 
0f 0b 1f 13 0a 
0f 0b 1f 13 0b 
0f 0b 1f 13 10 
0f 0b 1f 13 11 
0f 0b 1f 13 16 
0f 0b 1f 13 18 
0f 0b 1f 13 1a 
0f 0b 1f 13 1b 
0f 0b 1f 13 20 
0f 0b 1f 13 27 
0f 0b 1f 14 09 
0f 0b 1f 14 
0f 0b 1f 15 01 
0f 0b 1f 15 02 
0f 0b 1f 15 09 
0f 0b 1f 15 0a 
0f 0b 1f 15 0b 
0f 0b 1f 15 10 
0f 0b 1f 15 11 
0f 0b 1f 15 12 
0f 0b 1f 15 1a 
0f 0b 1f 15 20 
0f 0b 1f 16 02 
0f 0b 1f 16 09 
0f 0b 1f 16 0b 
0f 0b 1f 16 10 
0f 0b 1f 16 12 
0f 0b 1f 16 16 
0f 0b 1f 16 19 
0f 0b 1f 16 26 
0f 0b 1f 16 27 
0f 0b 1f 1b 01 
0f 0b 1f 1b 10 
0f 0b 1f 1c 01 
0f 0b 1f 1c 09 
0f 0b 1f 1c 10 
0f 0b 1f 1c 18 
0f 0b 1f 1c 
0f 0b 1f 1d 0a 
0f 0b 1f 1d 11 
0f 0b 1f 1d 
0f 0b 1f 24 02 
0f 0b 1f 24 08 
0f 0b 1f 24 0b 
0f 0b 1f 24 11 
0f 0b 1f 24 16 
0f 0b 1f 24 17 
0f 0b 1f 24 18 
0f 0b 1f 24 1a 
0f 0b 1f 24 1b 
0f 0b 1f 24 1c 
0f 0b 1f 24 20 
0f 0b 1f 24 27 
0f 0b 1f 25 19 
0f 0b 1f 25 27 
0f 0b 1f 
0f 0b 20 02 18 
0f 0b 20 02 27 
0f 0b 20 08 01 
0f 0b 20 08 02 
0f 0b 20 08 11 
0f 0b 20 08 16 
0f 0b 20 08 18 
0f 0b 20 08 19 
0f 0b 20 08 1a 
0f 0b 20 08 1f 
0f 0b 20 08 20 
0f 0b 20 08 24 
0f 0b 20 08 27 
0f 0b 20 0d 01 
0f 0b 20 0d 08 
0f 0b 20 0d 0a 
0f 0b 20 0d 18 
0f 0b 20 0d 19 
0f 0b 20 0d 1a 
0f 0b 20 0d 1f 
0f 0b 20 0d 24 
0f 0b 20 0d 25 
0f 0b 20 0d 27 
0f 0b 20 0e 20 
0f 0b 20 0e 26 
0f 0b 20 0e 27 
0f 0b 20 0e 
0f 0b 20 0f 01 
0f 0b 20 0f 02 
0f 0b 20 0f 08 
0f 0b 20 0f 0a 
0f 0b 20 0f 0b 
0f 0b 20 0f 16 
0f 0b 20 0f 19 
0f 0b 20 0f 1a 
0f 0b 20 0f 1f 
0f 0b 20 0f 24 
0f 0b 20 0f 25 
0f 0b 20 0f 26 
0f 0b 20 0f 27 
0f 0b 20 13 01 
0f 0b 20 13 08 
0f 0b 20 13 10 
0f 0b 20 13 1f 
0f 0b 20 13 24 
0f 0b 20 13 25 
0f 0b 20 13 27 
0f 0b 20 15 08 
0f 0b 20 15 1f 
0f 0b 20 16 18 
0f 0b 20 16 
0f 0b 20 1b 10 
0f 0b 20 1b 
0f 0b 20 1c 10 
0f 0b 20 1c 
0f 0b 20 24 01 
0f 0b 20 24 02 
0f 0b 20 24 08 
0f 0b 20 24 09 
0f 0b 20 24 0a 
0f 0b 20 24 0b 
0f 0b 20 24 19 
0f 0b 20 24 1a 
0f 0b 20 24 1f 
0f 0b 20 24 24 
0f 0b 20 24 25 
0f 0b 20 24 26 
0f 0b 20 24 27 
0f 0b 20 25 09 
0f 0b 27 02 08 
0f 0b 27 02 11 
0f 0b 27 02 16 
0f 0b 27 02 1f 
0f 0b 27 02 20 
0f 0b 27 02 21 
0f 0b 27 03 11 
0f 0b 27 03 18 
0f 0b 27 03 22 
0f 0b 27 04 19 
0f 0b 27 08 08 
0f 0b 27 08 0b 
0f 0b 27 08 11 
0f 0b 27 08 1a 
0f 0b 27 08 20 
0f 0b 27 08 21 
0f 0b 27 08 22 
0f 0b 27 08 23 
0f 0b 27 0c 02 
0f 0b 27 0c 08 
0f 0b 27 0c 0b 
0f 0b 27 0c 20 
0f 0b 27 0c 21 
0f 0b 27 0c 22 
0f 0b 27 0c 23 
0f 0b 27 0c 24 
0f 0b 27 0d 20 
0f 0b 27 0d 21 
0f 0b 27 0d 22 
0f 0b 27 0d 23 
0f 0b 27 0e 02 
0f 0b 27 0e 09 
0f 0b 27 0e 20 
0f 0b 27 0e 21 
0f 0b 27 0e 22 
0f 0b 27 0f 02 
0f 0b 27 0f 0b 
0f 0b 27 0f 16 
0f 0b 27 0f 20 
0f 0b 27 0f 21 
0f 0b 27 0f 22 
0f 0b 27 0f 23 
0f 0b 27 0f 24 
0f 0b 27 13 01 
0f 0b 27 13 02 
0f 0b 27 13 08 
0f 0b 27 13 0a 
0f 0b 27 13 0b 
0f 0b 27 13 11 
0f 0b 27 13 16 
0f 0b 27 13 19 
0f 0b 27 13 1a 
0f 0b 27 13 1f 
0f 0b 27 13 20 
0f 0b 27 13 21 
0f 0b 27 13 23 
0f 0b 27 15 08 
0f 0b 27 15 09 
0f 0b 27 15 0a 
0f 0b 27 15 0b 
0f 0b 27 15 20 
0f 0b 27 15 22 
0f 0b 27 16 02 
0f 0b 27 16 08 
0f 0b 27 16 0b 
0f 0b 27 16 10 
0f 0b 27 16 16 
0f 0b 27 16 1f 
0f 0b 27 1b 0a 
0f 0b 27 1c 22 
0f 0b 27 1c 
0f 0b 27 24 02 
0f 0b 27 24 0a 
0f 0b 27 24 0b 
0f 0b 27 24 11 
0f 0b 27 24 16 
0f 0b 27 24 17 
0f 0b 27 24 18 
0f 0b 27 24 1a 
0f 0b 27 24 1f 
0f 0b 27 24 20 
0f 0b 27 24 21 
0f 0b 27 24 23 
0f 0b 27 24 24 
0f 0b 27 25 1f 
0f 0b 27 
0f 0c 01 02 00 
0f 0c 01 02 04 
0f 0c 01 02 05 
0f 0c 01 02 06 
0f 0c 01 02 08 
0f 0c 01 02 09 
0f 0c 01 02 0a 
0f 0c 01 02 0c 
0f 0c 01 02 11 
0f 0c 01 02 17 
0f 0c 01 03 00 
0f 0c 01 03 04 
0f 0c 01 03 05 
0f 0c 01 03 06 
0f 0c 01 03 08 
0f 0c 01 03 09 
0f 0c 01 03 0a 
0f 0c 01 03 0c 
0f 0c 01 03 11 
0f 0c 01 03 17 
0f 0c 01 03 19 
0f 0c 01 03 20 
0f 0c 01 04 11 
0f 0c 01 04 18 
0f 0c 01 04 20 
0f 0c 01 08 00 
0f 0c 01 08 04 
0f 0c 01 08 05 
0f 0c 01 08 06 
0f 0c 01 08 09 
0f 0c 01 08 0b 
0f 0c 01 08 0c 
0f 0c 01 08 11 
0f 0c 01 08 17 
0f 0c 01 08 20 
0f 0c 01 09 08 
0f 0c 01 09 09 
0f 0c 01 09 0a 
0f 0c 01 09 0b 
0f 0c 01 09 0c 
0f 0c 01 09 20 
0f 0c 01 0e 04 
0f 0c 01 0e 05 
0f 0c 01 0e 06 
0f 0c 01 0e 08 
0f 0c 01 0e 09 
0f 0c 01 0e 0a 
0f 0c 01 0e 0b 
0f 0c 01 0e 16 
0f 0c 01 0e 19 
0f 0c 01 0e 20 
0f 0c 01 13 00 
0f 0c 01 13 04 
0f 0c 01 13 05 
0f 0c 01 13 06 
0f 0c 01 13 08 
0f 0c 01 13 09 
0f 0c 01 13 0a 
0f 0c 01 13 0c 
0f 0c 01 13 11 
0f 0c 01 13 20 
0f 0c 01 14 00 
0f 0c 01 14 05 
0f 0c 01 14 07 
0f 0c 01 14 08 
0f 0c 01 14 09 
0f 0c 01 14 0a 
0f 0c 01 14 0c 
0f 0c 01 14 18 
0f 0c 01 14 19 
0f 0c 01 14 20 
0f 0c 01 15 00 
0f 0c 01 15 04 
0f 0c 01 15 05 
0f 0c 01 15 06 
0f 0c 01 15 07 
0f 0c 01 15 08 
0f 0c 01 15 0a 
0f 0c 01 15 10 
0f 0c 01 15 11 
0f 0c 01 15 17 
0f 0c 01 15 19 
0f 0c 01 16 00 
0f 0c 01 16 04 
0f 0c 01 16 05 
0f 0c 01 16 07 
0f 0c 01 16 08 
0f 0c 01 16 09 
0f 0c 01 16 0a 
0f 0c 01 16 0c 
0f 0c 01 16 10 
0f 0c 01 16 11 
0f 0c 01 16 17 
0f 0c 01 16 20 
0f 0c 01 1b 04 
0f 0c 01 1b 05 
0f 0c 01 1b 06 
0f 0c 01 1b 08 
0f 0c 01 1b 09 
0f 0c 01 1b 0c 
0f 0c 01 1b 11 
0f 0c 01 1b 17 
0f 0c 01 1b 18 
0f 0c 01 1b 19 
0f 0c 01 1b 1f 
0f 0c 01 1b 20 
0f 0c 01 1c 00 
0f 0c 01 1c 04 
0f 0c 01 1c 05 
0f 0c 01 1c 07 
0f 0c 01 1c 08 
0f 0c 01 1c 09 
0f 0c 01 1c 0a 
0f 0c 01 1c 0c 
0f 0c 01 1c 19 
0f 0c 01 1c 1f 
0f 0c 01 1d 05 
0f 0c 01 1d 06 
0f 0c 01 1d 09 
0f 0c 01 1d 0a 
0f 0c 01 1d 0c 
0f 0c 01 1d 18 
0f 0c 01 1d 19 
0f 0c 01 24 07 
0f 0c 01 24 0a 
0f 0c 01 24 0c 
0f 0c 01 24 10 
0f 0c 01 25 00 
0f 0c 01 25 04 
0f 0c 01 25 05 
0f 0c 01 25 06 
0f 0c 01 25 09 
0f 0c 01 25 0a 
0f 0c 01 25 0c 
0f 0c 01 25 11 
0f 0c 08 02 00 
0f 0c 08 02 01 
0f 0c 08 02 08 
0f 0c 08 02 0a 
0f 0c 08 02 0b 
0f 0c 08 02 0c 
0f 0c 08 02 10 
0f 0c 08 02 18 
0f 0c 08 02 19 
0f 0c 08 02 20 
0f 0c 08 02 27 
0f 0c 08 02 
0f 0c 08 03 00 
0f 0c 08 03 01 
0f 0c 08 03 0a 
0f 0c 08 03 0c 
0f 0c 08 03 10 
0f 0c 08 03 11 
0f 0c 08 03 17 
0f 0c 08 03 18 
0f 0c 08 03 19 
0f 0c 08 03 20 
0f 0c 08 03 27 
0f 0c 08 03 
0f 0c 08 08 00 
0f 0c 08 08 02 
0f 0c 08 08 0a 
0f 0c 08 08 0b 
0f 0c 08 08 0c 
0f 0c 08 08 10 
0f 0c 08 08 11 
0f 0c 08 08 16 
0f 0c 08 08 18 
0f 0c 08 08 1f 
0f 0c 08 08 20 
0f 0c 08 08 27 
0f 0c 08 09 00 
0f 0c 08 09 01 
0f 0c 08 09 02 
0f 0c 08 09 0a 
0f 0c 08 09 0b 
0f 0c 08 09 10 
0f 0c 08 09 11 
0f 0c 08 09 16 
0f 0c 08 09 18 
0f 0c 08 09 19 
0f 0c 08 09 1f 
0f 0c 08 09 20 
0f 0c 08 09 27 
0f 0c 08 09 
0f 0c 08 0f 02 
0f 0c 08 0f 09 
0f 0c 08 0f 0a 
0f 0c 08 0f 0b 
0f 0c 08 0f 0c 
0f 0c 08 0f 10 
0f 0c 08 0f 11 
0f 0c 08 0f 16 
0f 0c 08 0f 17 
0f 0c 08 0f 18 
0f 0c 08 0f 20 
0f 0c 08 0f 27 
0f 0c 08 13 00 
0f 0c 08 13 01 
0f 0c 08 13 09 
0f 0c 08 13 0a 
0f 0c 08 13 0b 
0f 0c 08 13 0c 
0f 0c 08 13 10 
0f 0c 08 13 11 
0f 0c 08 13 17 
0f 0c 08 13 18 
0f 0c 08 13 19 
0f 0c 08 13 1f 
0f 0c 08 13 20 
0f 0c 08 13 27 
0f 0c 08 13 
0f 0c 08 14 00 
0f 0c 08 14 01 
0f 0c 08 14 0a 
0f 0c 08 14 0c 
0f 0c 08 14 11 
0f 0c 08 14 18 
0f 0c 08 14 19 
0f 0c 08 14 20 
0f 0c 08 14 27 
0f 0c 08 14 
0f 0c 08 15 00 
0f 0c 08 15 09 
0f 0c 08 15 0a 
0f 0c 08 15 0b 
0f 0c 08 15 10 
0f 0c 08 15 18 
0f 0c 08 15 19 
0f 0c 08 15 1f 
0f 0c 08 15 20 
0f 0c 08 15 27 
0f 0c 08 15 
0f 0c 08 16 00 
0f 0c 08 16 01 
0f 0c 08 16 0c 
0f 0c 08 16 10 
0f 0c 08 16 18 
0f 0c 08 16 19 
0f 0c 08 16 20 
0f 0c 08 16 27 
0f 0c 08 16 
0f 0c 08 1b 00 
0f 0c 08 1b 01 
0f 0c 08 1b 0a 
0f 0c 08 1b 0c 
0f 0c 08 1b 10 
0f 0c 08 1b 11 
0f 0c 08 1b 18 
0f 0c 08 1b 1f 
0f 0c 08 1b 27 
0f 0c 08 1c 01 
0f 0c 08 1c 0a 
0f 0c 08 1c 0b 
0f 0c 08 1c 0c 
0f 0c 08 1c 10 
0f 0c 08 1c 19 
0f 0c 08 1c 1f 
0f 0c 08 1c 20 
0f 0c 08 1c 
0f 0c 08 1d 01 
0f 0c 08 1d 09 
0f 0c 08 1d 0a 
0f 0c 08 1d 0c 
0f 0c 08 1d 10 
0f 0c 08 1d 18 
0f 0c 08 1d 20 
0f 0c 08 1d 27 
0f 0c 08 24 01 
0f 0c 08 24 0a 
0f 0c 08 24 0b 
0f 0c 08 24 0c 
0f 0c 08 24 10 
0f 0c 08 24 17 
0f 0c 08 24 18 
0f 0c 08 24 
0f 0c 08 25 00 
0f 0c 08 25 01 
0f 0c 08 25 0a 
0f 0c 08 25 0c 
0f 0c 08 25 10 
0f 0c 08 25 11 
0f 0c 08 25 17 
0f 0c 08 25 18 
0f 0c 08 25 19 
0f 0c 08 25 20 
0f 0c 08 25 27 
0f 0c 08 25 
0f 0c 08 
0f 0c 09 02 00 
0f 0c 09 02 01 
0f 0c 09 02 0c 
0f 0c 09 02 0d 
0f 0c 09 02 0e 
0f 0c 09 02 11 
0f 0c 09 02 18 
0f 0c 09 02 19 
0f 0c 09 02 20 
0f 0c 09 03 00 
0f 0c 09 03 01 
0f 0c 09 03 0c 
0f 0c 09 03 0d 
0f 0c 09 03 0e 
0f 0c 09 03 10 
0f 0c 09 03 11 
0f 0c 09 03 17 
0f 0c 09 03 18 
0f 0c 09 03 19 
0f 0c 09 03 1f 
0f 0c 09 03 20 
0f 0c 09 04 0c 
0f 0c 09 04 0d 
0f 0c 09 04 0e 
0f 0c 09 04 19 
0f 0c 09 04 1f 
0f 0c 09 04 27 
0f 0c 09 04 
0f 0c 09 08 01 
0f 0c 09 08 02 
0f 0c 09 08 0c 
0f 0c 09 08 0d 
0f 0c 09 08 0e 
0f 0c 09 08 11 
0f 0c 09 08 16 
0f 0c 09 08 18 
0f 0c 09 08 19 
0f 0c 09 08 20 
0f 0c 09 09 00 
0f 0c 09 09 01 
0f 0c 09 09 02 
0f 0c 09 09 0c 
0f 0c 09 09 0e 
0f 0c 09 09 10 
0f 0c 09 09 16 
0f 0c 09 09 18 
0f 0c 09 09 19 
0f 0c 09 09 1f 
0f 0c 09 09 20 
0f 0c 09 09 27 
0f 0c 09 09 
0f 0c 09 0f 01 
0f 0c 09 0f 02 
0f 0c 09 0f 0c 
0f 0c 09 0f 0d 
0f 0c 09 0f 0e 
0f 0c 09 0f 10 
0f 0c 09 0f 11 
0f 0c 09 0f 16 
0f 0c 09 0f 17 
0f 0c 09 0f 18 
0f 0c 09 0f 19 
0f 0c 09 0f 1f 
0f 0c 09 0f 20 
0f 0c 09 0f 27 
0f 0c 09 0f 
0f 0c 09 13 00 
0f 0c 09 13 01 
0f 0c 09 13 0d 
0f 0c 09 13 0e 
0f 0c 09 13 10 
0f 0c 09 13 11 
0f 0c 09 13 17 
0f 0c 09 13 18 
0f 0c 09 13 19 
0f 0c 09 13 1f 
0f 0c 09 13 27 
0f 0c 09 14 00 
0f 0c 09 14 01 
0f 0c 09 14 0d 
0f 0c 09 14 0e 
0f 0c 09 14 18 
0f 0c 09 14 19 
0f 0c 09 14 20 
0f 0c 09 14 27 
0f 0c 09 14 
0f 0c 09 15 0c 
0f 0c 09 15 0d 
0f 0c 09 15 0e 
0f 0c 09 15 10 
0f 0c 09 15 11 
0f 0c 09 15 19 
0f 0c 09 16 00 
0f 0c 09 16 01 
0f 0c 09 16 0d 
0f 0c 09 16 0e 
0f 0c 09 16 18 
0f 0c 09 16 20 
0f 0c 09 1c 01 
0f 0c 09 1c 0c 
0f 0c 09 1c 0d 
0f 0c 09 1c 0e 
0f 0c 09 1c 0f 
0f 0c 09 1c 1f 
0f 0c 09 1c 20 
0f 0c 09 1d 00 
0f 0c 09 1d 01 
0f 0c 09 1d 0d 
0f 0c 09 1d 0e 
0f 0c 09 1d 0f 
0f 0c 09 1d 10 
0f 0c 09 1d 17 
0f 0c 09 1d 18 
0f 0c 09 1d 19 
0f 0c 09 1d 20 
0f 0c 09 1d 27 
0f 0c 09 25 01 
0f 0c 09 25 08 
0f 0c 09 25 0d 
0f 0c 09 25 0e 
0f 0c 09 25 11 
0f 0c 09 25 17 
0f 0c 09 25 18 
0f 0c 09 25 19 
0f 0c 09 25 20 
0f 0c 09 
0f 0c 0a 02 00 
0f 0c 0a 02 01 
0f 0c 0a 02 08 
0f 0c 0a 02 0e 
0f 0c 0a 02 0f 
0f 0c 0a 02 18 
0f 0c 0a 02 1f 
0f 0c 0a 02 27 
0f 0c 0a 03 01 
0f 0c 0a 03 0e 
0f 0c 0a 03 0f 
0f 0c 0a 03 18 
0f 0c 0a 03 1f 
0f 0c 0a 03 27 
0f 0c 0a 04 01 
0f 0c 0a 04 0e 
0f 0c 0a 04 0f 
0f 0c 0a 04 10 
0f 0c 0a 04 18 
0f 0c 0a 04 1f 
0f 0c 0a 04 27 
0f 0c 0a 04 
0f 0c 0a 08 02 
0f 0c 0a 08 08 
0f 0c 0a 08 0e 
0f 0c 0a 08 0f 
0f 0c 0a 08 16 
0f 0c 0a 08 18 
0f 0c 0a 08 1f 
0f 0c 0a 09 01 
0f 0c 0a 09 02 
0f 0c 0a 09 08 
0f 0c 0a 09 0f 
0f 0c 0a 09 10 
0f 0c 0a 09 16 
0f 0c 0a 09 18 
0f 0c 0a 09 1f 
0f 0c 0a 09 27 
0f 0c 0a 0f 01 
0f 0c 0a 0f 02 
0f 0c 0a 0f 08 
0f 0c 0a 0f 0e 
0f 0c 0a 0f 0f 
0f 0c 0a 0f 16 
0f 0c 0a 0f 18 
0f 0c 0a 0f 1f 
0f 0c 0a 0f 27 
0f 0c 0a 13 01 
0f 0c 0a 13 08 
0f 0c 0a 13 0e 
0f 0c 0a 13 0f 
0f 0c 0a 13 10 
0f 0c 0a 13 11 
0f 0c 0a 13 17 
0f 0c 0a 13 18 
0f 0c 0a 13 1f 
0f 0c 0a 13 27 
0f 0c 0a 14 00 
0f 0c 0a 14 01 
0f 0c 0a 14 08 
0f 0c 0a 14 0f 
0f 0c 0a 14 27 
0f 0c 0a 14 
0f 0c 0a 15 00 
0f 0c 0a 15 01 
0f 0c 0a 15 08 
0f 0c 0a 15 0e 
0f 0c 0a 15 0f 
0f 0c 0a 15 10 
0f 0c 0a 15 18 
0f 0c 0a 15 1f 
0f 0c 0a 15 27 
0f 0c 0a 15 
0f 0c 0a 16 00 
0f 0c 0a 16 01 
0f 0c 0a 16 0e 
0f 0c 0a 16 0f 
0f 0c 0a 16 1f 
0f 0c 0a 16 27 
0f 0c 0a 16 
0f 0c 0a 1b 08 
0f 0c 0a 1b 0e 
0f 0c 0a 1b 0f 
0f 0c 0a 1b 18 
0f 0c 0a 1b 1f 
0f 0c 0a 1c 01 
0f 0c 0a 1c 08 
0f 0c 0a 1c 0f 
0f 0c 0a 1c 1f 
0f 0c 0a 1d 01 
0f 0c 0a 1d 08 
0f 0c 0a 1d 0e 
0f 0c 0a 1d 0f 
0f 0c 0a 1d 18 
0f 0c 0a 24 1f 
0f 0c 0a 25 00 
0f 0c 0a 25 01 
0f 0c 0a 25 08 
0f 0c 0a 25 0e 
0f 0c 0a 25 0f 
0f 0c 0a 25 18 
0f 0c 0a 25 1f 
0f 0c 0a 25 27 
0f 0c 0a 
0f 0c 10 02 08 
0f 0c 10 02 12 
0f 0c 10 02 14 
0f 0c 10 02 15 
0f 0c 10 02 16 
0f 0c 10 02 18 
0f 0c 10 02 1e 
0f 0c 10 03 08 
0f 0c 10 03 09 
0f 0c 10 03 13 
0f 0c 10 03 14 
0f 0c 10 03 15 
0f 0c 10 03 16 
0f 0c 10 03 17 
0f 0c 10 03 18 
0f 0c 10 03 19 
0f 0c 10 03 1e 
0f 0c 10 04 09 
0f 0c 10 04 0a 
0f 0c 10 04 17 
0f 0c 10 04 18 
0f 0c 10 04 19 
0f 0c 10 04 1e 
0f 0c 10 04 20 
0f 0c 10 04 27 
0f 0c 10 08 02 
0f 0c 10 08 08 
0f 0c 10 08 0b 
0f 0c 10 08 13 
0f 0c 10 08 14 
0f 0c 10 08 15 
0f 0c 10 08 16 
0f 0c 10 09 02 
0f 0c 10 09 08 
0f 0c 10 09 09 
0f 0c 10 09 0a 
0f 0c 10 09 0b 
0f 0c 10 09 15 
0f 0c 10 09 16 
0f 0c 10 09 17 
0f 0c 10 0a 08 
0f 0c 10 0a 0b 
0f 0c 10 0a 13 
0f 0c 10 0a 15 
0f 0c 10 0a 16 
0f 0c 10 0a 17 
0f 0c 10 0a 18 
0f 0c 10 13 10 
0f 0c 10 13 13 
0f 0c 10 13 14 
0f 0c 10 13 15 
0f 0c 10 13 16 
0f 0c 10 13 17 
0f 0c 10 13 18 
0f 0c 10 13 1e 
0f 0c 10 15 01 
0f 0c 10 15 10 
0f 0c 10 15 13 
0f 0c 10 15 14 
0f 0c 10 15 15 
0f 0c 10 15 16 
0f 0c 10 15 17 
0f 0c 10 15 18 
0f 0c 10 15 1e 
0f 0c 10 16 08 
0f 0c 10 16 10 
0f 0c 10 16 12 
0f 0c 10 16 13 
0f 0c 10 16 14 
0f 0c 10 16 15 
0f 0c 10 16 16 
0f 0c 10 16 18 
0f 0c 10 16 1e 
0f 0c 10 1b 08 
0f 0c 10 1b 11 
0f 0c 10 1b 13 
0f 0c 10 1b 14 
0f 0c 10 1b 16 
0f 0c 10 1b 17 
0f 0c 10 1b 18 
0f 0c 10 1b 19 
0f 0c 10 1b 1e 
0f 0c 10 1c 08 
0f 0c 10 1c 11 
0f 0c 10 1c 12 
0f 0c 10 1c 13 
0f 0c 10 1c 14 
0f 0c 10 1c 16 
0f 0c 10 1c 17 
0f 0c 10 1c 19 
0f 0c 10 1c 1e 
0f 0c 10 24 08 
0f 0c 10 24 09 
0f 0c 10 24 14 
0f 0c 10 24 16 
0f 0c 10 24 17 
0f 0c 10 24 18 
0f 0c 10 24 1e 
0f 0c 10 25 14 
0f 0c 10 25 16 
0f 0c 10 25 17 
0f 0c 10 25 18 
0f 0c 10 25 19 
0f 0c 10 25 1e 
0f 0c 10 25 20 
0f 0c 11 02 01 
0f 0c 11 02 08 
0f 0c 11 02 09 
0f 0c 11 02 10 
0f 0c 11 02 14 
0f 0c 11 02 15 
0f 0c 11 02 17 
0f 0c 11 02 18 
0f 0c 11 02 19 
0f 0c 11 02 1e 
0f 0c 11 02 20 
0f 0c 11 04 01 
